"day","month","year","Collection_Location","Sample_ID","sampleid"
"22","Jan","2018","Commencement Bay","Pv18-1368","18QY0387"
"22","Jan","2018","Commencement Bay","Pv18-1369","18QY0388"
"22","Jan","2018","Commencement Bay","Pv18-1370","18QY0389"
"22","Jan","2018","Commencement Bay","Pv18-1371","18QY0390"
"22","Jan","2018","Commencement Bay","Pv18-1372","18QY0391"
"22","Jan","2018","Commencement Bay","Pv18-1373","18QY0392"
"22","Jan","2018","Commencement Bay","Pv18-1374","18QY0393"
"23","Jul","2018","Commencement Bay","Pv18-1375","18QY0394"
"23","Jul","2018","Commencement Bay","Pv18-1376","18QY0395"
"23","Jul","2018","Commencement Bay","Pv18-1377","18QY0396"
"23","Jul","2018","Commencement Bay","Pv18-1378","18QY0397"
"23","Jul","2018","Commencement Bay","Pv18-1379","18QY0398"
"23","Jul","2018","Commencement Bay","Pv18-1380","18QY0399"
"23","Jul","2018","Commencement Bay","Pv18-1381","18QY0400"
"23","Jul","2018","Commencement Bay","Pv18-1382","18QY0401"
"23","Jul","2018","Commencement Bay","Pv18-1383","18QY0402"
"23","Jul","2018","Commencement Bay","Pv18-1384","18QY0403"
"23","Jul","2018","Commencement Bay","Pv18-1385","18QY0404"
"23","Jul","2018","Commencement Bay","Pv18-1386","18QY0405"
"23","Jul","2018","Commencement Bay","Pv18-1387","18QY0406"
"23","Jul","2018","Commencement Bay","Pv18-1388","18QY0407"
"23","Jul","2018","Commencement Bay","Pv18-1389","18QY0408"
"23","Jul","2018","Commencement Bay","Pv18-1390","18QY0409"
"23","Jul","2018","Commencement Bay","Pv18-1391","18QY0410"
"23","Jul","2018","Commencement Bay","Pv18-1392","18QY0411"
"23","Jul","2018","Commencement Bay","Pv18-1393","18QY0412"
"23","Jul","2018","Commencement Bay","Pv18-1394","18QY0413"
"23","Jul","2018","Commencement Bay","Pv18-1395","18QY0414"
"23","Jul","2018","Commencement Bay","Pv18-1396","18QY0415"
"23","Jul","2018","Commencement Bay","Pv18-1397","18QY0416"
"23","Jul","2018","Commencement Bay","Pv18-1398","18QY0417"
"23","Jul","2018","Commencement Bay","Pv18-1399","18QY0418"
"23","Jul","2018","Commencement Bay","Pv18-1400","18QY0419"
"23","Jul","2018","Commencement Bay","Pv18-1401","18QY0420"
"23","Jul","2018","Commencement Bay","Pv18-1402","18QY0421"
"23","Jul","2018","Commencement Bay","Pv18-1403","18QY0422"
"23","Jul","2018","Commencement Bay","Pv18-1404","18QY0423"
"23","Jul","2018","Commencement Bay","Pv18-1405","18QY0424"
"23","Jul","2018","Commencement Bay","Pv18-1406","18QY0425"
"23","Jul","2018","Commencement Bay","Pv18-1407","18QY0426"
"23","Jul","2018","Commencement Bay","Pv18-1408","18QY0427"
"23","Jul","2018","Commencement Bay","Pv18-1409","18QY0428"
"23","Jul","2018","Commencement Bay","Pv18-1410","18QY0429"
"23","Jul","2018","Commencement Bay","Pv18-1411","18QY0430"
"23","Jul","2018","Commencement Bay","Pv18-1412","18QY0431"
"23","Jul","2018","Commencement Bay","Pv18-1413","18QY0432"
"23","Jul","2018","Commencement Bay","Pv18-1414","18QY0433"
"23","Jul","2018","Commencement Bay","Pv18-1415","18QY0434"
"23","Jul","2018","Commencement Bay","Pv18-1416","18QY0435"
"23","Jul","2018","Commencement Bay","Pv18-1417","18QY0436"
"23","Jul","2018","Commencement Bay","Pv18-1418","18QY0437"
"23","Jul","2018","Commencement Bay","Pv18-1419","18QY0438"
"23","Jul","2018","Commencement Bay","Pv18-1420","18QY0439"
"23","Jul","2018","Commencement Bay","Pv18-1421","18QY0440"
"23","Jul","2018","Commencement Bay","Pv18-1422","18QY0441"
"23","Jul","2018","Commencement Bay","Pv18-1423","18QY0442"
"23","Jul","2018","Commencement Bay","Pv18-1424","18QY0443"
"23","Jul","2018","Commencement Bay","Pv18-1425","18QY0444"
"23","Jul","2018","Commencement Bay","Pv18-1426","18QY0445"
"23","Jul","2018","Commencement Bay","Pv18-1427","18QY0446"
"23","Jul","2018","Commencement Bay","Pv18-1428","18QY0447"
"23","Jul","2018","Commencement Bay","Pv18-1429","18QY0448"
"23","Jul","2018","Commencement Bay","Pv18-1430","18QY0449"
"23","Jul","2018","Commencement Bay","Pv18-1431","18QY0450"
"23","Jul","2018","Commencement Bay","Pv18-1432","18QY0451"
"23","Jul","2018","Commencement Bay","Pv18-1433","18QY0452"
"23","Jul","2018","Commencement Bay","Pv18-1434","18QY0453"
"23","Jul","2018","Commencement Bay","Pv18-1435","18QY0454"
"23","Jul","2018","Commencement Bay","Pv18-1436","18QY0455"
"23","Jul","2018","Commencement Bay","Pv18-1437","18QY0456"
"23","Jul","2018","Commencement Bay","Pv18-1438","18QY0457"
"23","Jul","2018","Commencement Bay","Pv18-1439","18QY0458"
"23","Jul","2018","Commencement Bay","Pv18-1440","18QY0459"
"23","Jul","2018","Commencement Bay","Pv18-1441","18QY0460"
